,weeks,watched,rank,broadcast,name,percent
4598,2014.05.26 ~ 2014.06.01,가구시청률,19,MBC,일일특별기획(엄마의정원),10.4
4599,2014.05.26 ~ 2014.06.01,가구시청률,20,MBC,"일밤(아빠어디가,리얼입대프로젝트진짜사나이)",10.1
4600,2014.06.02 ~ 2014.06.08,가구시청률,1,KBS1,일일연속극(사랑은노래를타고),29.6
4601,2014.06.02 ~ 2014.06.08,가구시청률,2,KBS2,주말연속극(참좋은시절),23.3
4602,2014.06.02 ~ 2014.06.08,가구시청률,3,KBS2,일일드라마(천상여자),18.1
4603,2014.06.02 ~ 2014.06.08,가구시청률,4,KBS1,대하드라마(정도전),18.1
4604,2014.06.02 ~ 2014.06.08,가구시청률,5,KBS1,KBS9시뉴스,15.6
4605,2014.06.02 ~ 2014.06.08,가구시청률,6,SBS,아침연속극(나만의당신),15.3
4606,2014.06.02 ~ 2014.06.08,가구시청률,7,KBS2,개그콘서트,14.7
4607,2014.06.02 ~ 2014.06.08,가구시청률,8,MBC,주말드라마(왔다장보리),14.0
4608,2014.06.02 ~ 2014.06.08,가구시청률,9,KBS2,일일드라마(뻐꾸기둥지),13.4
4609,2014.06.02 ~ 2014.06.08,가구시청률,10,MBC,일일연속극(빛나는로맨스),12.7
4610,2014.06.02 ~ 2014.06.08,가구시청률,11,SBS,SBS월화드라마(닥터이방인),12.5
4611,2014.06.02 ~ 2014.06.08,가구시청률,12,MBC,무한도전,12.2
4612,2014.06.02 ~ 2014.06.08,가구시청률,13,KBS2,TV소설(순금의땅),11.5
4613,2014.06.02 ~ 2014.06.08,가구시청률,14,MBC,MBC아침드라마(모두다김치),11.1
4614,2014.06.02 ~ 2014.06.08,가구시청률,15,KBS1,러브인아시아,11.0
4615,2014.06.02 ~ 2014.06.08,가구시청률,16,MBC,일일특별기획(엄마의정원),10.9
4616,2014.06.02 ~ 2014.06.08,가구시청률,17,KBS2,비타민,10.9
4617,2014.06.02 ~ 2014.06.08,가구시청률,18,SBS,정글의법칙IN브라질,10.8
4618,2014.06.02 ~ 2014.06.08,가구시청률,19,KBS2,월화드라마(빅맨),10.7
4619,2014.06.02 ~ 2014.06.08,가구시청률,20,KBS2,수목드라마(골든크로스),10.7
4620,2014.06.09 ~ 2014.06.15,가구시청률,1,KBS2,주말연속극(참좋은시절),23.6
4621,2014.06.09 ~ 2014.06.15,가구시청률,2,KBS1,일일연속극(고양이는있다),19.8
4622,2014.06.09 ~ 2014.06.15,가구시청률,3,KBS1,대하드라마(정도전),18.7
4623,2014.06.09 ~ 2014.06.15,가구시청률,4,KBS1,KBS9시뉴스,16.5
4624,2014.06.09 ~ 2014.06.15,가구시청률,5,SBS,아침연속극(나만의당신),14.9
4625,2014.06.09 ~ 2014.06.15,가구시청률,6,MBC,주말드라마(왔다장보리),14.8
4626,2014.06.09 ~ 2014.06.15,가구시청률,7,KBS2,일일드라마(뻐꾸기둥지),14.6
4627,2014.06.09 ~ 2014.06.15,가구시청률,8,KBS2,개그콘서트,14.2
4628,2014.06.09 ~ 2014.06.15,가구시청률,9,MBC,MBC뉴스속보,12.9
4629,2014.06.09 ~ 2014.06.15,가구시청률,10,KBS2,TV소설(순금의땅),12.8
4630,2014.06.09 ~ 2014.06.15,가구시청률,11,MBC,일일연속극(빛나는로맨스),12.8
4631,2014.06.09 ~ 2014.06.15,가구시청률,12,SBS,정글의법칙IN브라질,11.7
4632,2014.06.09 ~ 2014.06.15,가구시청률,13,KBS1,KBS연중캠페인당신이대한민국입니다,11.5
4633,2014.06.09 ~ 2014.06.15,가구시청률,14,MBC,무한도전,11.4
4634,2014.06.09 ~ 2014.06.15,가구시청률,15,KBS1,러브인아시아,11.3
4635,2014.06.09 ~ 2014.06.15,가구시청률,16,SBS,SBS월화드라마(닥터이방인),11.2
4636,2014.06.09 ~ 2014.06.15,가구시청률,17,MBC,MBC아침드라마(모두다김치),11.1
4637,2014.06.09 ~ 2014.06.15,가구시청률,18,MBC,일일특별기획(엄마의정원),10.7
4638,2014.06.09 ~ 2014.06.15,가구시청률,19,KBS1,인간극장,10.5
4639,2014.06.09 ~ 2014.06.15,가구시청률,20,KBS2,월화드라마(빅맨),10.5
4640,2014.06.16 ~ 2014.06.22,가구시청률,1,KBS2,주말연속극(참좋은시절),23.1
4641,2014.06.16 ~ 2014.06.22,가구시청률,2,KBS1,대하드라마(정도전),18.0
4642,2014.06.16 ~ 2014.06.22,가구시청률,3,KBS1,일일연속극(고양이는있다),18.0
4643,2014.06.16 ~ 2014.06.22,가구시청률,4,KBS1,KBS9시뉴스,17.3
4644,2014.06.16 ~ 2014.06.22,가구시청률,5,KBS2,브라질월드컵2014여기는브라질(32강한국:러시아),16.6
4645,2014.06.16 ~ 2014.06.22,가구시청률,6,MBC,주말드라마(왔다장보리),16.5
4646,2014.06.16 ~ 2014.06.22,가구시청률,7,KBS2,개그콘서트,14.5
4647,2014.06.16 ~ 2014.06.22,가구시청률,8,SBS,아침연속극(나만의당신),14.4
4648,2014.06.16 ~ 2014.06.22,가구시청률,9,MBC,일일연속극(빛나는로맨스),14.0
4649,2014.06.16 ~ 2014.06.22,가구시청률,10,KBS2,일일드라마(뻐꾸기둥지),14.0
4650,2014.06.16 ~ 2014.06.22,가구시청률,11,MBC,브라질월드컵2014(32강한국:러시아),13.5
4651,2014.06.16 ~ 2014.06.22,가구시청률,12,KBS1,인간극장,12.8
4652,2014.06.16 ~ 2014.06.22,가구시청률,13,MBC,무한도전,12.7
4653,2014.06.16 ~ 2014.06.22,가구시청률,14,KBS2,월화드라마(빅맨),11.7
4654,2014.06.16 ~ 2014.06.22,가구시청률,15,SBS,정글의법칙IN브라질,11.7
4655,2014.06.16 ~ 2014.06.22,가구시청률,16,MBC,"일밤(아빠어디가,리얼입대프로젝트진짜사나이)",11.6
4656,2014.06.16 ~ 2014.06.22,가구시청률,17,MBC,일일특별기획(엄마의정원),11.4
4657,2014.06.16 ~ 2014.06.22,가구시청률,18,KBS1,러브인아시아,11.3
4658,2014.06.16 ~ 2014.06.22,가구시청률,19,SBS,SBS월화드라마(닥터이방인),11.2
4659,2014.06.16 ~ 2014.06.22,가구시청률,20,KBS2,TV소설(순금의땅),10.9
4660,2014.06.23 ~ 2014.06.29,가구시청률,1,KBS2,주말연속극(참좋은시절),24.1
4661,2014.06.23 ~ 2014.06.29,가구시청률,2,KBS1,일일연속극(고양이는있다),18.1
4662,2014.06.23 ~ 2014.06.29,가구시청률,3,KBS1,대하드라마(정도전),17.8
4663,2014.06.23 ~ 2014.06.29,가구시청률,4,KBS1,KBS9시뉴스,16.7
4664,2014.06.23 ~ 2014.06.29,가구시청률,5,MBC,주말드라마(왔다장보리),16.6
4665,2014.06.23 ~ 2014.06.29,가구시청률,6,SBS,아침연속극(나만의당신),15.0
4666,2014.06.23 ~ 2014.06.29,가구시청률,7,KBS2,개그콘서트,13.4
4667,2014.06.23 ~ 2014.06.29,가구시청률,8,KBS2,일일드라마(뻐꾸기둥지),13.3
4668,2014.06.23 ~ 2014.06.29,가구시청률,9,KBS1,KBS뉴스광장2부,12.8
4669,2014.06.23 ~ 2014.06.29,가구시청률,10,KBS1,KBS뉴스광장,12.1
4670,2014.06.23 ~ 2014.06.29,가구시청률,11,SBS,SBS월화드라마(닥터이방인),11.9
4671,2014.06.23 ~ 2014.06.29,가구시청률,12,KBS1,인간극장,11.8
4672,2014.06.23 ~ 2014.06.29,가구시청률,13,KBS1,가요무대,11.7
4673,2014.06.23 ~ 2014.06.29,가구시청률,14,KBS1,전국노래자랑,11.7
4674,2014.06.23 ~ 2014.06.29,가구시청률,15,KBS2,브라질월드컵2014(32강한국:벨기에),11.5
4675,2014.06.23 ~ 2014.06.29,가구시청률,16,SBS,드라마스페셜(너희들은포위됐다),11.5
4676,2014.06.23 ~ 2014.06.29,가구시청률,17,SBS,정글의법칙IN브라질,11.3
4677,2014.06.23 ~ 2014.06.29,가구시청률,18,MBC,일일특별기획(엄마의정원),11.2
4678,2014.06.23 ~ 2014.06.29,가구시청률,19,MBC,MBC아침드라마(모두다김치),11.0
4679,2014.06.23 ~ 2014.06.29,가구시청률,20,KBS1,KBS연중캠페인당신이대한민국입니다<재>,11.0
4680,2014.06.30 ~ 2014.07.06,가구시청률,1,KBS2,주말연속극(참좋은시절),24.5
4681,2014.06.30 ~ 2014.07.06,가구시청률,2,KBS1,일일연속극(고양이는있다),17.9
4682,2014.06.30 ~ 2014.07.06,가구시청률,3,MBC,주말드라마(왔다장보리),17.8
4683,2014.06.30 ~ 2014.07.06,가구시청률,4,SBS,아침연속극(나만의당신),15.8
4684,2014.06.30 ~ 2014.07.06,가구시청률,5,KBS1,KBS9시뉴스,15.7
4685,2014.06.30 ~ 2014.07.06,가구시청률,6,KBS2,개그콘서트,14.9
4686,2014.06.30 ~ 2014.07.06,가구시청률,7,KBS2,일일드라마(뻐꾸기둥지),13.8
4687,2014.06.30 ~ 2014.07.06,가구시청률,8,KBS1,인간극장,13.1
4688,2014.06.30 ~ 2014.07.06,가구시청률,9,KBS1,전국노래자랑,13.0
4689,2014.06.30 ~ 2014.07.06,가구시청률,10,KBS2,해피선데이,12.9
4690,2014.06.30 ~ 2014.07.06,가구시청률,11,KBS1,가요무대,12.3
4691,2014.06.30 ~ 2014.07.06,가구시청률,12,KBS2,TV소설(순금의땅),12.0
4692,2014.06.30 ~ 2014.07.06,가구시청률,13,KBS1,KBS뉴스광장2부,11.6
4693,2014.06.30 ~ 2014.07.06,가구시청률,14,MBC,일일특별기획(엄마의정원),11.6
4694,2014.06.30 ~ 2014.07.06,가구시청률,15,KBS1,러브인아시아,11.4
4695,2014.06.30 ~ 2014.07.06,가구시청률,16,SBS,정글의법칙IN브라질,11.4
4696,2014.06.30 ~ 2014.07.06,가구시청률,17,SBS,드라마스페셜(너희들은포위됐다),11.2
4697,2014.06.30 ~ 2014.07.06,가구시청률,18,MBC,주말특별기획(호텔킹),11.1
4698,2014.06.30 ~ 2014.07.06,가구시청률,19,SBS,SBS월화드라마(닥터이방인),10.8
4699,2014.06.30 ~ 2014.07.06,가구시청률,20,MBC,MBC아침드라마(모두다김치),10.4
4700,2014.07.07 ~ 2014.07.13,가구시청률,1,KBS2,주말연속극(참좋은시절),24.8
4701,2014.07.07 ~ 2014.07.13,가구시청률,2,MBC,주말드라마(왔다장보리),19.4
4702,2014.07.07 ~ 2014.07.13,가구시청률,3,KBS1,일일연속극(고양이는있다),19.0
4703,2014.07.07 ~ 2014.07.13,가구시청률,4,KBS1,KBS9시뉴스,16.7
4704,2014.07.07 ~ 2014.07.13,가구시청률,5,SBS,아침연속극(나만의당신),15.8
4705,2014.07.07 ~ 2014.07.13,가구시청률,6,KBS2,개그콘서트,15.2
4706,2014.07.07 ~ 2014.07.13,가구시청률,7,KBS2,일일드라마(뻐꾸기둥지),13.5
4707,2014.07.07 ~ 2014.07.13,가구시청률,8,SBS,정글의법칙IN인도양,13.2
4708,2014.07.07 ~ 2014.07.13,가구시청률,9,KBS1,전국노래자랑,12.8
4709,2014.07.07 ~ 2014.07.13,가구시청률,10,KBS2,TV소설(순금의땅),12.7
4710,2014.07.07 ~ 2014.07.13,가구시청률,11,KBS1,인간극장,12.5
4711,2014.07.07 ~ 2014.07.13,가구시청률,12,SBS,드라마스페셜(너희들은포위됐다),12.4
4712,2014.07.07 ~ 2014.07.13,가구시청률,13,KBS2,해피선데이,12.2
4713,2014.07.07 ~ 2014.07.13,가구시청률,14,MBC,주말특별기획(호텔킹),12.1
4714,2014.07.07 ~ 2014.07.13,가구시청률,15,MBC,일일특별기획(엄마의정원),12.0
4715,2014.07.07 ~ 2014.07.13,가구시청률,16,SBS,SBS월화드라마(닥터이방인),11.8
4716,2014.07.07 ~ 2014.07.13,가구시청률,17,KBS1,러브인아시아,11.0
4717,2014.07.07 ~ 2014.07.13,가구시청률,18,MBC,MBC아침드라마(모두다김치),10.4
4718,2014.07.07 ~ 2014.07.13,가구시청률,19,SBS,궁금한이야기Y,10.3
4719,2014.07.07 ~ 2014.07.13,가구시청률,19,KBS1,KBS뉴스광장2부,10.3
4720,2014.07.14 ~ 2014.07.20,가구시청률,1,KBS2,주말연속극(참좋은시절),24.8
4721,2014.07.14 ~ 2014.07.20,가구시청률,2,MBC,주말드라마(왔다장보리),22.1
4722,2014.07.14 ~ 2014.07.20,가구시청률,3,KBS1,일일연속극(고양이는있다),19.7
4723,2014.07.14 ~ 2014.07.20,가구시청률,4,KBS1,KBS9시뉴스,16.8
4724,2014.07.14 ~ 2014.07.20,가구시청률,5,KBS2,개그콘서트,15.2
4725,2014.07.14 ~ 2014.07.20,가구시청률,6,SBS,아침연속극(나만의당신),15.0
4726,2014.07.14 ~ 2014.07.20,가구시청률,7,KBS2,일일드라마(뻐꾸기둥지),14.7
4727,2014.07.14 ~ 2014.07.20,가구시청률,8,SBS,정글의법칙IN인도양,13.2
4728,2014.07.14 ~ 2014.07.20,가구시청률,9,KBS1,전국노래자랑,13.1
4729,2014.07.14 ~ 2014.07.20,가구시청률,10,KBS1,러브인아시아,12.7
4730,2014.07.14 ~ 2014.07.20,가구시청률,11,KBS2,해피선데이,12.7
4731,2014.07.14 ~ 2014.07.20,가구시청률,12,MBC,주말특별기획(호텔킹),12.4
4732,2014.07.14 ~ 2014.07.20,가구시청률,13,SBS,드라마스페셜(너희들은포위됐다),12.3
4733,2014.07.14 ~ 2014.07.20,가구시청률,14,MBC,일일특별기획(엄마의정원),12.2
4734,2014.07.14 ~ 2014.07.20,가구시청률,15,KBS2,TV소설(순금의땅),12.1
4735,2014.07.14 ~ 2014.07.20,가구시청률,16,KBS1,가요무대,12.0
4736,2014.07.14 ~ 2014.07.20,가구시청률,17,KBS1,인간극장,11.9
4737,2014.07.14 ~ 2014.07.20,가구시청률,18,KBS1,한국인의밥상,11.3
4738,2014.07.14 ~ 2014.07.20,가구시청률,19,KBS1,KBS뉴스7,11.2
4739,2014.07.14 ~ 2014.07.20,가구시청률,20,SBS,순간포착,11.0
4740,2014.07.21 ~ 2014.07.27,가구시청률,1,KBS2,주말연속극(참좋은시절),23.5
4741,2014.07.21 ~ 2014.07.27,가구시청률,2,MBC,주말드라마(왔다장보리),21.8
4742,2014.07.21 ~ 2014.07.27,가구시청률,3,KBS1,일일연속극(고양이는있다),19.4
4743,2014.07.21 ~ 2014.07.27,가구시청률,4,KBS1,KBS9시뉴스,17.2
4744,2014.07.21 ~ 2014.07.27,가구시청률,5,KBS2,개그콘서트,15.9
4745,2014.07.21 ~ 2014.07.27,가구시청률,6,KBS2,일일드라마(뻐꾸기둥지),15.0
4746,2014.07.21 ~ 2014.07.27,가구시청률,7,SBS,정글의법칙IN인도양,12.7
4747,2014.07.21 ~ 2014.07.27,가구시청률,8,MBC,일일특별기획(엄마의정원),12.6
4748,2014.07.21 ~ 2014.07.27,가구시청률,9,KBS1,러브인아시아,12.5
4749,2014.07.21 ~ 2014.07.27,가구시청률,10,KBS1,전국노래자랑,11.9
4750,2014.07.21 ~ 2014.07.27,가구시청률,11,KBS2,TV소설(순금의땅),11.9
4751,2014.07.21 ~ 2014.07.27,가구시청률,12,MBC,주말특별기획(호텔킹),11.8
4752,2014.07.21 ~ 2014.07.27,가구시청률,13,MBC,무한도전,11.8
4753,2014.07.21 ~ 2014.07.27,가구시청률,14,KBS2,수목드라마(조선총잡이),11.8
4754,2014.07.21 ~ 2014.07.27,가구시청률,15,KBS2,해피선데이,11.7
4755,2014.07.21 ~ 2014.07.27,가구시청률,16,KBS1,가요무대,11.3
4756,2014.07.21 ~ 2014.07.27,가구시청률,17,KBS1,긴급출동24시,10.7
4757,2014.07.21 ~ 2014.07.27,가구시청률,18,KBS1,인간극장,10.7
4758,2014.07.21 ~ 2014.07.27,가구시청률,19,MBC,MBC아침드라마(모두다김치),10.5
4759,2014.07.21 ~ 2014.07.27,가구시청률,20,MBC,"일밤(아빠어디가,리얼입대프로젝트진짜사나이)",10.4
4760,2014.07.28 ~ 2014.08.03,가구시청률,1,KBS2,주말연속극(참좋은시절),25.0
4761,2014.07.28 ~ 2014.08.03,가구시청률,2,MBC,주말드라마(왔다장보리),23.9
4762,2014.07.28 ~ 2014.08.03,가구시청률,3,KBS1,일일연속극(고양이는있다),19.6
4763,2014.07.28 ~ 2014.08.03,가구시청률,4,KBS1,KBS9시뉴스,17.8
4764,2014.07.28 ~ 2014.08.03,가구시청률,5,KBS2,개그콘서트,15.9
4765,2014.07.28 ~ 2014.08.03,가구시청률,6,KBS1,전국노래자랑,14.0
4766,2014.07.28 ~ 2014.08.03,가구시청률,7,KBS2,일일드라마(뻐꾸기둥지),13.7
4767,2014.07.28 ~ 2014.08.03,가구시청률,8,KBS2,해피선데이,13.5
4768,2014.07.28 ~ 2014.08.03,가구시청률,9,MBC,"일밤(아빠어디가,리얼입대프로젝트진짜사나이)",12.7
4769,2014.07.28 ~ 2014.08.03,가구시청률,10,MBC,무한도전,12.6
4770,2014.07.28 ~ 2014.08.03,가구시청률,11,MBC,일일특별기획(엄마의정원),12.3
4771,2014.07.28 ~ 2014.08.03,가구시청률,12,KBS2,불후의명곡,12.0
4772,2014.07.28 ~ 2014.08.03,가구시청률,13,KBS2,TV소설(순금의땅),11.6
4773,2014.07.28 ~ 2014.08.03,가구시청률,14,KBS2,수목드라마(조선총잡이),11.4
4774,2014.07.28 ~ 2014.08.03,가구시청률,15,SBS,정글의법칙IN인도양,11.4
4775,2014.07.28 ~ 2014.08.03,가구시청률,16,KBS1,가요무대,11.3
4776,2014.07.28 ~ 2014.08.03,가구시청률,17,KBS1,러브인아시아,11.2
4777,2014.07.28 ~ 2014.08.03,가구시청률,18,KBS1,긴급출동24시,10.9
4778,2014.07.28 ~ 2014.08.03,가구시청률,19,KBS1,산너머남촌에는2,10.7
4779,2014.07.28 ~ 2014.08.03,가구시청률,20,MBC,MBC아침드라마(모두다김치),10.5
4780,2014.08.04 ~ 2014.08.10,가구시청률,1,MBC,주말드라마(왔다장보리),25.7
4781,2014.08.04 ~ 2014.08.10,가구시청률,2,KBS2,주말연속극(참좋은시절),25.3
4782,2014.08.04 ~ 2014.08.10,가구시청률,3,KBS1,일일연속극(고양이는있다),21.2
4783,2014.08.04 ~ 2014.08.10,가구시청률,4,KBS1,KBS9시뉴스,17.0
4784,2014.08.04 ~ 2014.08.10,가구시청률,5,KBS2,개그콘서트,16.8
4785,2014.08.04 ~ 2014.08.10,가구시청률,6,KBS2,일일드라마(뻐꾸기둥지),15.0
4786,2014.08.04 ~ 2014.08.10,가구시청률,7,KBS2,해피선데이,13.7
4787,2014.08.04 ~ 2014.08.10,가구시청률,8,MBC,일일특별기획(엄마의정원),13.3
4788,2014.08.04 ~ 2014.08.10,가구시청률,9,MBC,"일밤(아빠어디가,리얼입대프로젝트진짜사나이)",12.7
4789,2014.08.04 ~ 2014.08.10,가구시청률,10,KBS1,전국노래자랑,12.5
4790,2014.08.04 ~ 2014.08.10,가구시청률,11,SBS,정글의법칙IN인도양,12.1
4791,2014.08.04 ~ 2014.08.10,가구시청률,12,KBS2,TV소설(순금의땅),12.0
4792,2014.08.04 ~ 2014.08.10,가구시청률,13,MBC,무한도전,11.6
4793,2014.08.04 ~ 2014.08.10,가구시청률,14,KBS1,러브인아시아,11.5
4794,2014.08.04 ~ 2014.08.10,가구시청률,15,KBS2,수목드라마(조선총잡이),11.3
4795,2014.08.04 ~ 2014.08.10,가구시청률,16,KBS1,인간극장,11.3
4796,2014.08.04 ~ 2014.08.10,가구시청률,17,MBC,MBC아침드라마(모두다김치),11.1
4797,2014.08.04 ~ 2014.08.10,가구시청률,18,MBC,월화특별기획드라마(야경꾼일지),10.8
4798,2014.08.04 ~ 2014.08.10,가구시청률,19,KBS1,한국인의밥상,10.8
4799,2014.08.04 ~ 2014.08.10,가구시청률,20,MBC,주말특별기획(마마),10.7
4800,2014.08.11 ~ 2014.08.17,가구시청률,1,MBC,주말드라마(왔다장보리),27.8
4801,2014.08.11 ~ 2014.08.17,가구시청률,2,KBS2,주말연속극(가족끼리왜이래),21.6
4802,2014.08.11 ~ 2014.08.17,가구시청률,3,KBS1,일일연속극(고양이는있다),21.0
4803,2014.08.11 ~ 2014.08.17,가구시청률,4,KBS2,일일드라마(뻐꾸기둥지),16.4
4804,2014.08.11 ~ 2014.08.17,가구시청률,5,KBS1,KBS9시뉴스,15.9
4805,2014.08.11 ~ 2014.08.17,가구시청률,6,KBS2,개그콘서트,14.5
4806,2014.08.11 ~ 2014.08.17,가구시청률,7,KBS2,해피선데이,13.5
4807,2014.08.11 ~ 2014.08.17,가구시청률,8,MBC,일일특별기획(엄마의정원),12.8
4808,2014.08.11 ~ 2014.08.17,가구시청률,9,KBS1,인간극장,12.4
4809,2014.08.11 ~ 2014.08.17,가구시청률,10,KBS2,TV소설(순금의땅),12.3
4810,2014.08.11 ~ 2014.08.17,가구시청률,11,MBC,무한도전,12.3
4811,2014.08.11 ~ 2014.08.17,가구시청률,12,MBC,주말특별기획(마마),12.1
4812,2014.08.11 ~ 2014.08.17,가구시청률,13,KBS1,전국노래자랑,12.1
4813,2014.08.11 ~ 2014.08.17,가구시청률,14,SBS,정글의법칙IN인도양,12.0
4814,2014.08.11 ~ 2014.08.17,가구시청률,15,MBC,"일밤(아빠어디가,리얼입대프로젝트진짜사나이)",11.5
4815,2014.08.11 ~ 2014.08.17,가구시청률,16,SBS,아침연속극(청담동스캔들),11.3
4816,2014.08.11 ~ 2014.08.17,가구시청률,17,MBC,월화특별기획드라마(야경꾼일지),11.1
4817,2014.08.11 ~ 2014.08.17,가구시청률,18,MBC,수목미니시리즈(운명처럼널사랑해),11.1
4818,2014.08.11 ~ 2014.08.17,가구시청률,19,KBS2,수목드라마(조선총잡이),11.0
4819,2014.08.11 ~ 2014.08.17,가구시청률,20,KBS1,러브인아시아,10.8
4820,2014.08.18 ~ 2014.08.24,가구시청률,1,MBC,주말드라마(왔다장보리),29.3
4821,2014.08.18 ~ 2014.08.24,가구시청률,2,KBS2,주말연속극(가족끼리왜이래),22.9
4822,2014.08.18 ~ 2014.08.24,가구시청률,3,KBS1,일일연속극(고양이는있다),22.5
4823,2014.08.18 ~ 2014.08.24,가구시청률,4,KBS2,일일드라마(뻐꾸기둥지),19.2
4824,2014.08.18 ~ 2014.08.24,가구시청률,5,KBS1,KBS9시뉴스,16.9
4825,2014.08.18 ~ 2014.08.24,가구시청률,6,KBS2,TV소설(순금의땅),14.4
4826,2014.08.18 ~ 2014.08.24,가구시청률,7,MBC,일일특별기획(엄마의정원),14.0
4827,2014.08.18 ~ 2014.08.24,가구시청률,8,SBS,아침연속극(청담동스캔들),13.8
4828,2014.08.18 ~ 2014.08.24,가구시청률,9,MBC,"일밤(아빠어디가,리얼입대프로젝트진짜사나이)",13.5
4829,2014.08.18 ~ 2014.08.24,가구시청률,10,MBC,주말특별기획(마마),13.4
4830,2014.08.18 ~ 2014.08.24,가구시청률,11,KBS2,개그콘서트,13.4
4831,2014.08.18 ~ 2014.08.24,가구시청률,12,KBS2,해피선데이,13.4
4832,2014.08.18 ~ 2014.08.24,가구시청률,13,KBS1,가요무대,12.6
4833,2014.08.18 ~ 2014.08.24,가구시청률,14,SBS,정글의법칙IN인도양,12.5
4834,2014.08.18 ~ 2014.08.24,가구시청률,15,KBS1,러브인아시아,12.4
4835,2014.08.18 ~ 2014.08.24,가구시청률,16,MBC,월화특별기획드라마(야경꾼일지),12.4
4836,2014.08.18 ~ 2014.08.24,가구시청률,17,MBC,MBC아침드라마(모두다김치),12.2
4837,2014.08.18 ~ 2014.08.24,가구시청률,18,KBS2,수목드라마(조선총잡이),11.4
4838,2014.08.18 ~ 2014.08.24,가구시청률,19,KBS1,인간극장,11.4
4839,2014.08.18 ~ 2014.08.24,가구시청률,20,KBS1,전국노래자랑,11.2
4840,2014.08.25 ~ 2014.08.31,가구시청률,1,MBC,주말드라마(왔다장보리),31.6
4841,2014.08.25 ~ 2014.08.31,가구시청률,2,KBS2,주말연속극(가족끼리왜이래),24.1
4842,2014.08.25 ~ 2014.08.31,가구시청률,3,KBS1,일일연속극(고양이는있다),23.2
